ID,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Vintage,Response
4201,Female,40,1,28,0,1-2 Year,Yes,2630,13,0
4202,Female,28,1,45,1,< 1 Year,No,32725,114,0
4203,Male,20,1,8,1,< 1 Year,No,42332,237,0
4204,Male,41,1,46,1,1-2 Year,No,22564,297,0
4205,Female,49,1,35,1,1-2 Year,No,22097,244,0
4206,Female,25,1,12,1,< 1 Year,No,32618,275,0
4207,Male,32,1,28,1,< 1 Year,No,72544,149,0
4208,Male,61,1,46,0,1-2 Year,Yes,40988,192,0
4209,Female,37,1,41,0,1-2 Year,Yes,2630,50,0
4210,Male,34,1,28,0,1-2 Year,Yes,40227,194,0
4211,Female,41,1,50,0,1-2 Year,Yes,30766,165,0
4212,Male,25,1,28,1,< 1 Year,No,55345,167,0
4213,Male,20,1,6,0,< 1 Year,Yes,38547,104,0
4214,Female,21,1,26,0,< 1 Year,Yes,28988,24,0
4215,Male,46,1,28,0,1-2 Year,Yes,2630,211,0
4216,Male,25,1,33,1,< 1 Year,No,31465,143,0
4217,Male,25,1,25,1,< 1 Year,No,22398,180,0
4218,Male,34,1,39,0,1-2 Year,Yes,2630,127,1
4219,Female,22,1,27,0,< 1 Year,Yes,22199,122,0
4220,Male,24,1,6,1,< 1 Year,No,17955,40,0
4221,Female,46,1,30,0,1-2 Year,Yes,2630,240,0
4222,Male,51,1,11,0,1-2 Year,No,2630,175,0
4223,Male,72,1,28,0,1-2 Year,Yes,38499,155,0
4224,Female,31,1,41,0,< 1 Year,Yes,36447,68,1
4225,Female,24,1,29,1,< 1 Year,No,61804,236,0
4226,Male,66,1,48,1,1-2 Year,No,2630,101,0
4227,Male,24,1,6,1,< 1 Year,Yes,36064,95,0
4228,Male,29,1,50,1,< 1 Year,No,34913,125,0
4229,Male,64,1,18,1,1-2 Year,No,34446,27,0
4230,Female,40,1,28,0,1-2 Year,Yes,2630,296,0
4231,Male,43,1,28,1,1-2 Year,No,24768,277,0
4232,Female,59,1,30,1,1-2 Year,No,31182,81,0
4233,Female,22,1,41,1,< 1 Year,No,42774,111,0
4234,Male,22,1,36,1,< 1 Year,Yes,25798,176,0
4235,Female,28,1,31,1,< 1 Year,No,2630,86,0
4236,Male,31,1,12,1,1-2 Year,No,31386,238,0
4237,Male,43,1,28,1,1-2 Year,No,2630,230,0
4238,Male,47,1,8,0,1-2 Year,Yes,58193,203,1
4239,Male,56,1,28,1,1-2 Year,No,2630,167,0
4240,Female,24,1,11,1,< 1 Year,No,2630,194,0
4241,Male,48,1,28,0,1-2 Year,No,33027,286,0
4242,Male,48,1,28,0,1-2 Year,Yes,54924,67,0
4243,Female,22,1,28,1,< 1 Year,No,62684,163,0
4244,Female,25,1,30,1,< 1 Year,No,24918,42,0
4245,Female,25,1,15,0,< 1 Year,Yes,42169,182,0
4246,Female,58,1,28,0,1-2 Year,Yes,62806,238,1
4247,Female,71,1,9,0,1-2 Year,Yes,38751,211,0
4248,Male,50,1,46,1,1-2 Year,No,19883,30,0
4249,Male,45,1,28,0,> 2 Years,Yes,35806,245,0
4250,Female,70,1,28,1,1-2 Year,No,27811,102,0
4251,Female,28,1,33,1,< 1 Year,No,32250,153,0
4252,Female,49,1,28,0,1-2 Year,Yes,26553,106,0
4253,Male,24,1,46,0,< 1 Year,Yes,39722,276,0
4254,Female,51,1,28,0,1-2 Year,Yes,28407,258,0
4255,Male,57,1,42,1,1-2 Year,No,44451,119,0
4256,Female,26,1,4,1,< 1 Year,No,27615,41,0
4257,Female,40,1,29,1,1-2 Year,No,38051,34,0
4258,Female,23,1,21,0,1-2 Year,Yes,29199,180,1
4259,Male,51,1,41,0,1-2 Year,Yes,23411,260,0
4260,Male,35,1,28,0,1-2 Year,Yes,34990,64,0
4261,Female,73,1,28,0,1-2 Year,Yes,70479,180,1
4262,Female,54,1,0,0,1-2 Year,No,2630,65,0
4263,Male,53,1,8,0,1-2 Year,Yes,54384,27,0
4264,Male,27,1,41,0,< 1 Year,Yes,31276,207,1
4265,Male,44,1,28,0,1-2 Year,Yes,50521,168,0
4266,Male,38,1,28,0,1-2 Year,Yes,2630,11,1
4267,Female,22,1,8,1,< 1 Year,No,34582,218,0
4268,Male,21,1,46,1,< 1 Year,No,35095,169,0
4269,Female,44,1,28,1,1-2 Year,No,40462,279,0
4270,Male,52,1,30,0,1-2 Year,Yes,36933,47,0
4271,Female,47,1,28,0,1-2 Year,Yes,44970,215,0
4272,Female,23,1,29,1,< 1 Year,No,30266,113,0
4273,Male,77,1,28,0,1-2 Year,Yes,2630,173,0
4274,Male,67,1,50,0,1-2 Year,Yes,33942,124,0
4275,Female,36,1,38,0,1-2 Year,Yes,2630,258,0
4276,Female,20,1,36,0,< 1 Year,Yes,28220,281,0
4277,Female,47,1,28,0,1-2 Year,No,45359,285,0
4278,Female,24,1,12,0,< 1 Year,No,31316,42,0
4279,Female,45,1,2,0,1-2 Year,Yes,30897,180,1
4280,Female,28,1,8,1,< 1 Year,No,38071,296,0
4281,Female,29,1,47,0,< 1 Year,No,21651,35,0
4282,Male,31,1,28,0,< 1 Year,Yes,42184,133,0
4283,Female,33,1,15,0,< 1 Year,Yes,34327,130,0
4284,Male,34,1,14,0,1-2 Year,Yes,21476,185,1
4285,Male,26,1,3,1,< 1 Year,No,26746,277,0
4286,Female,48,1,28,0,1-2 Year,Yes,56532,159,0
4287,Male,23,1,41,1,< 1 Year,No,53456,81,0
4288,Male,63,1,46,0,1-2 Year,Yes,34378,234,0
4289,Male,46,1,33,0,1-2 Year,No,22515,276,0
4290,Female,26,1,41,1,< 1 Year,No,31261,208,0
4291,Male,41,1,9,0,1-2 Year,Yes,33434,283,0
4292,Male,27,1,45,0,< 1 Year,Yes,87273,140,0
4293,Male,27,1,35,1,< 1 Year,No,21511,213,0
4294,Female,22,1,30,1,< 1 Year,No,34534,91,0
4295,Male,75,1,47,0,1-2 Year,Yes,24169,122,0
4296,Male,24,1,15,1,< 1 Year,No,39954,157,0
4297,Female,44,1,28,1,1-2 Year,No,54358,139,0
4298,Female,21,1,39,1,< 1 Year,No,54633,299,0
4299,Male,36,1,28,0,1-2 Year,Yes,68036,194,0
4300,Male,24,1,15,0,< 1 Year,Yes,39399,279,0
4301,Female,22,1,41,1,< 1 Year,No,42990,240,0
4302,Male,54,1,28,1,1-2 Year,No,56634,39,0
4303,Male,25,1,15,1,< 1 Year,No,33055,170,0
4304,Male,24,1,27,1,< 1 Year,No,39311,225,0
4305,Male,49,1,12,1,1-2 Year,No,2630,295,0
4306,Female,47,1,35,1,1-2 Year,No,2630,189,0
4307,Male,24,1,8,0,< 1 Year,Yes,29924,248,0
4308,Male,23,1,41,1,< 1 Year,No,26016,149,0
4309,Male,23,1,37,1,< 1 Year,No,42901,99,0
4310,Male,24,1,6,1,< 1 Year,No,28785,100,0
4311,Male,45,1,28,1,1-2 Year,No,36675,59,0
4312,Male,22,1,13,1,< 1 Year,No,18231,73,0
4313,Male,24,1,8,1,< 1 Year,No,33305,19,0
4314,Female,33,1,46,1,1-2 Year,No,24460,269,0
4315,Male,55,1,28,0,1-2 Year,Yes,37450,76,0
4316,Male,41,1,3,0,1-2 Year,Yes,24398,285,1
4317,Male,41,1,28,0,1-2 Year,Yes,31987,268,0
4318,Female,21,1,30,1,< 1 Year,No,27245,264,0
4319,Male,43,1,28,0,1-2 Year,Yes,37223,85,0
4320,Female,53,1,32,1,1-2 Year,No,2630,169,0
4321,Female,24,1,9,1,< 1 Year,No,27992,45,0
4322,Female,43,1,28,0,1-2 Year,Yes,46256,97,0
4323,Male,40,1,19,0,1-2 Year,Yes,36780,154,0
4324,Male,43,1,8,1,1-2 Year,Yes,46186,204,0
4325,Female,42,1,46,1,1-2 Year,No,24018,129,0
4326,Male,51,1,28,0,1-2 Year,Yes,38954,119,0
4327,Male,54,1,28,0,1-2 Year,Yes,2630,276,0
4328,Male,78,1,44,1,1-2 Year,No,28046,193,0
4329,Male,53,1,28,0,1-2 Year,Yes,48879,116,0
4330,Male,54,1,7,0,1-2 Year,Yes,31555,285,0
4331,Female,60,1,28,0,1-2 Year,Yes,22785,192,0
4332,Female,24,1,11,1,< 1 Year,No,26823,14,0
4333,Male,24,1,28,1,< 1 Year,No,42705,247,0
4334,Female,22,1,11,1,< 1 Year,No,36269,28,0
4335,Female,76,1,28,1,1-2 Year,No,39284,77,0
4336,Female,72,1,43,0,1-2 Year,Yes,37834,66,0
4337,Male,22,1,8,1,< 1 Year,No,40179,216,0
4338,Female,39,1,28,0,1-2 Year,Yes,73440,258,1
4339,Male,62,1,28,1,1-2 Year,Yes,2630,58,0
4340,Female,25,1,1,1,< 1 Year,No,2630,157,0
4341,Female,75,1,28,0,1-2 Year,Yes,27569,276,0
4342,Male,25,1,11,1,< 1 Year,No,22955,290,0
4343,Male,35,1,15,1,1-2 Year,No,23398,108,0
4344,Female,42,1,28,0,1-2 Year,Yes,43639,29,1
4345,Male,61,1,36,1,1-2 Year,No,2630,166,0
4346,Male,30,1,8,0,< 1 Year,Yes,66210,228,0
4347,Male,32,1,32,1,< 1 Year,No,30883,190,0
4348,Male,60,1,35,0,1-2 Year,Yes,34402,276,1
4349,Female,69,1,28,0,> 2 Years,Yes,33957,198,1
4350,Female,38,1,21,0,1-2 Year,No,18204,134,0
4351,Male,56,1,37,0,1-2 Year,Yes,27550,160,0
4352,Female,48,1,43,0,1-2 Year,Yes,44894,189,0
4353,Male,20,1,28,0,1-2 Year,Yes,22125,46,1
4354,Female,28,1,8,0,1-2 Year,Yes,47742,136,0
4355,Female,25,1,28,1,< 1 Year,No,25210,243,0
4356,Male,54,1,46,0,1-2 Year,Yes,35469,269,0
4357,Male,49,1,35,1,1-2 Year,Yes,2630,298,0
4358,Female,21,1,50,0,< 1 Year,Yes,40089,242,0
4359,Male,67,1,18,0,1-2 Year,Yes,40277,106,0
4360,Male,68,1,28,1,1-2 Year,No,48286,78,0
4361,Female,21,1,46,0,< 1 Year,Yes,27915,248,0
4362,Male,33,1,28,0,1-2 Year,No,42889,27,0
4363,Female,65,1,28,0,1-2 Year,Yes,39728,257,1
4364,Male,41,1,28,1,1-2 Year,No,26094,103,0
4365,Male,61,1,48,0,1-2 Year,Yes,2630,121,0
4366,Female,40,1,46,1,1-2 Year,No,35837,238,0
4367,Female,60,1,28,0,1-2 Year,Yes,44272,136,0
4368,Male,23,1,8,1,< 1 Year,No,56631,61,0
4369,Female,41,1,28,1,1-2 Year,No,32515,250,0
4370,Female,37,1,28,0,> 2 Years,Yes,54122,138,0
4371,Male,52,1,28,0,> 2 Years,Yes,50941,159,0
4372,Male,24,1,45,0,< 1 Year,Yes,21313,159,0
4373,Female,24,1,13,0,< 1 Year,No,2630,123,0
4374,Male,45,1,28,0,1-2 Year,No,23946,75,0
4375,Male,42,1,28,0,1-2 Year,Yes,24451,132,0
4376,Male,20,1,13,0,< 1 Year,Yes,18765,293,0
4377,Female,23,1,49,0,< 1 Year,Yes,42194,70,0
4378,Male,51,1,28,0,1-2 Year,No,31639,249,0
4379,Male,46,1,28,0,1-2 Year,Yes,72004,187,1
4380,Male,22,1,3,1,< 1 Year,No,58754,224,0
4381,Female,34,1,46,0,1-2 Year,Yes,29947,269,0
4382,Male,21,1,36,0,< 1 Year,Yes,2630,147,1
4383,Male,56,1,28,0,1-2 Year,Yes,31255,128,0
4384,Male,45,1,28,0,1-2 Year,Yes,25866,213,0
4385,Male,27,1,25,1,< 1 Year,No,25727,84,0
4386,Female,22,1,13,0,< 1 Year,Yes,22260,14,0
4387,Male,64,1,15,0,1-2 Year,Yes,30135,116,0
4388,Male,44,1,28,1,1-2 Year,No,33483,90,0
4389,Female,22,1,8,0,< 1 Year,No,58543,295,0
4390,Male,22,1,8,1,< 1 Year,No,78418,180,0
4391,Male,24,1,46,0,1-2 Year,Yes,27902,90,1
4392,Female,25,1,25,1,< 1 Year,No,39945,256,0
4393,Male,29,1,11,1,< 1 Year,No,33748,84,0
4394,Female,25,1,8,0,< 1 Year,Yes,29896,25,0
4395,Female,22,1,46,1,< 1 Year,No,38371,34,0
4396,Male,40,1,46,1,1-2 Year,No,27242,154,0
4397,Female,22,1,50,1,< 1 Year,No,28560,189,0
4398,Female,69,1,28,0,> 2 Years,Yes,53335,18,0
4399,Male,52,1,13,0,1-2 Year,Yes,26393,293,0
4400,Female,26,1,23,1,< 1 Year,No,31288,42,0
4401,Female,69,1,41,1,1-2 Year,No,31912,19,0
4402,Male,21,1,8,1,< 1 Year,No,36052,77,0
4403,Male,53,1,28,1,1-2 Year,No,34302,251,0
4404,Female,60,1,50,0,1-2 Year,Yes,27640,286,0
4405,Male,27,1,6,1,< 1 Year,No,25672,234,0
4406,Female,35,1,30,1,1-2 Year,No,25913,231,0
4407,Male,44,1,15,0,1-2 Year,Yes,33192,80,0
4408,Male,50,1,28,0,1-2 Year,Yes,32114,233,1
4409,Male,34,1,50,1,1-2 Year,No,28044,119,0
4410,Female,23,1,35,1,< 1 Year,No,33464,264,0
4411,Female,27,1,28,1,< 1 Year,No,48661,64,0
4412,Female,24,1,47,0,< 1 Year,Yes,28111,88,0
4413,Male,23,1,46,1,< 1 Year,No,28919,90,0
4414,Male,22,1,14,0,1-2 Year,Yes,25129,31,0
4415,Female,25,1,14,0,< 1 Year,No,31310,37,0
4416,Male,47,1,36,0,1-2 Year,Yes,2630,201,0
4417,Male,26,1,21,0,< 1 Year,Yes,27281,149,1
4418,Female,36,1,28,0,1-2 Year,Yes,43321,217,1
4419,Female,22,1,8,0,< 1 Year,Yes,48440,250,0
4420,Female,61,1,29,0,1-2 Year,Yes,39509,121,1
4421,Male,22,1,17,1,< 1 Year,No,30730,36,0
4422,Male,58,1,41,0,> 2 Years,Yes,48935,88,0
4423,Male,59,1,46,0,1-2 Year,No,33655,228,0
4424,Female,22,1,8,1,< 1 Year,No,35732,117,0
4425,Female,23,1,21,1,< 1 Year,No,28128,228,0
4426,Male,78,1,1,1,1-2 Year,No,2630,82,0
4427,Male,23,1,46,1,< 1 Year,No,20502,275,0
4428,Male,61,1,28,1,1-2 Year,No,53017,222,0
4429,Female,29,1,30,1,< 1 Year,No,36909,156,0
4430,Female,73,1,28,0,1-2 Year,No,34081,221,0
4431,Female,52,1,9,0,1-2 Year,Yes,2630,266,0
4432,Female,53,1,28,0,> 2 Years,Yes,50256,57,0
4433,Male,53,1,35,1,1-2 Year,No,46622,256,0
4434,Female,36,1,28,0,1-2 Year,Yes,30425,166,1
4435,Female,25,1,41,1,< 1 Year,Yes,26791,212,0
4436,Female,60,1,24,0,1-2 Year,Yes,2630,172,0
4437,Male,39,1,28,0,> 2 Years,Yes,40679,243,0
4438,Male,41,1,5,0,1-2 Year,Yes,31407,31,0
4439,Male,30,1,3,0,1-2 Year,Yes,33002,167,1
4440,Male,67,1,46,0,1-2 Year,Yes,26284,20,0
4441,Female,47,1,28,0,1-2 Year,Yes,28941,172,1
4442,Female,49,1,13,0,1-2 Year,Yes,2630,260,1
4443,Male,29,1,49,0,< 1 Year,No,32550,280,0
4444,Male,36,1,28,0,1-2 Year,No,2630,40,0
4445,Female,58,1,8,0,1-2 Year,No,42894,57,0
4446,Male,48,1,19,0,1-2 Year,Yes,42838,229,0
4447,Female,45,1,28,0,1-2 Year,Yes,52298,47,1
4448,Male,42,1,3,0,1-2 Year,Yes,2630,127,0
4449,Male,55,1,11,1,1-2 Year,No,40776,136,0
4450,Male,40,1,20,0,1-2 Year,Yes,2630,217,0
4451,Female,42,1,28,0,1-2 Year,Yes,30314,235,0
4452,Female,26,1,21,1,< 1 Year,No,37844,216,0
4453,Male,21,1,46,0,< 1 Year,Yes,41583,49,0
4454,Female,68,1,35,0,1-2 Year,Yes,33302,176,0
4455,Female,76,1,28,0,1-2 Year,Yes,25969,22,0
4456,Female,22,1,36,1,< 1 Year,No,34302,161,0
4457,Female,43,1,18,0,1-2 Year,Yes,37205,237,0
4458,Male,59,1,28,0,> 2 Years,Yes,59984,129,0
4459,Male,24,1,29,1,< 1 Year,No,52496,127,0
4460,Male,80,1,14,0,1-2 Year,Yes,22754,157,0
4461,Male,24,1,36,1,< 1 Year,No,30686,55,0
4462,Male,52,1,19,0,1-2 Year,Yes,41780,183,0
4463,Male,25,1,13,1,< 1 Year,No,18804,32,0
4464,Female,24,1,41,1,< 1 Year,No,36482,42,0
4465,Male,63,1,28,1,1-2 Year,No,25548,279,0
4466,Male,71,1,41,0,1-2 Year,Yes,35833,98,0
4467,Male,65,1,28,0,1-2 Year,Yes,31547,131,0
4468,Male,55,1,28,0,1-2 Year,Yes,33638,59,0
4469,Male,50,1,41,1,1-2 Year,No,35880,156,0
4470,Male,36,1,32,0,1-2 Year,Yes,48979,45,1
4471,Male,62,1,28,0,> 2 Years,Yes,55704,296,0
4472,Female,51,1,43,0,1-2 Year,Yes,43361,12,0
4473,Male,53,1,39,0,1-2 Year,Yes,27997,33,0
4474,Male,47,1,11,1,1-2 Year,No,37092,287,0
4475,Female,26,1,8,1,< 1 Year,No,31056,198,0
4476,Male,41,1,28,0,1-2 Year,Yes,28188,119,1
4477,Male,70,1,28,1,1-2 Year,Yes,35873,223,0
4478,Male,52,1,48,0,1-2 Year,Yes,2630,97,0
4479,Male,21,1,36,1,< 1 Year,No,31416,288,0
4480,Female,42,1,8,0,> 2 Years,Yes,40472,122,0
4481,Female,36,1,11,1,1-2 Year,No,22113,196,0
4482,Female,21,1,41,0,< 1 Year,Yes,31743,63,0
4483,Female,23,1,26,1,< 1 Year,No,46129,221,0
4484,Male,59,1,0,0,1-2 Year,Yes,2630,284,0
4485,Female,23,1,46,1,< 1 Year,Yes,27673,49,0
4486,Male,24,1,10,1,< 1 Year,No,24377,49,0
4487,Female,41,1,28,0,1-2 Year,Yes,45633,223,1
4488,Male,67,1,28,0,1-2 Year,Yes,53757,29,0
4489,Female,21,1,8,0,< 1 Year,Yes,2630,271,0
4490,Male,47,1,12,0,1-2 Year,Yes,29775,26,1
4491,Male,58,1,28,0,> 2 Years,Yes,42939,127,0
4492,Male,24,1,28,1,1-2 Year,Yes,2630,237,0
4493,Female,40,1,8,0,1-2 Year,No,30882,42,0
4494,Female,21,1,47,0,< 1 Year,Yes,2630,237,0
4495,Female,22,1,50,0,< 1 Year,No,36147,288,0
4496,Female,45,1,28,0,1-2 Year,No,44264,71,0
4497,Male,75,1,28,0,1-2 Year,Yes,44492,261,0
4498,Female,27,1,34,0,< 1 Year,Yes,36668,181,0
4499,Male,71,1,28,0,1-2 Year,Yes,38551,208,0
4500,Female,51,1,28,0,1-2 Year,Yes,48658,257,0
4501,Male,56,1,28,1,1-2 Year,No,2630,210,0
4502,Male,44,1,25,1,1-2 Year,No,2630,14,0
4503,Male,28,1,32,1,< 1 Year,Yes,34022,32,0
4504,Female,30,1,49,1,< 1 Year,No,22181,45,0
4505,Male,36,1,33,1,1-2 Year,Yes,33901,287,0
4506,Male,62,1,28,0,> 2 Years,Yes,44402,47,0
4507,Male,68,1,46,0,1-2 Year,Yes,19833,72,1
4508,Female,45,1,28,0,1-2 Year,Yes,38680,126,0
4509,Male,43,1,28,0,1-2 Year,Yes,2630,250,1
4510,Male,46,1,28,1,1-2 Year,No,2630,24,0
4511,Male,56,1,8,1,1-2 Year,No,38090,201,0
4512,Male,28,1,41,1,< 1 Year,No,51297,86,0
4513,Male,39,1,8,0,1-2 Year,Yes,32775,250,0
4514,Female,24,1,49,0,< 1 Year,Yes,33029,284,0
4515,Female,45,1,28,0,1-2 Year,Yes,37388,78,1
4516,Female,20,1,11,0,< 1 Year,Yes,2630,61,0
4517,Male,79,1,8,0,1-2 Year,No,31956,195,0
4518,Female,22,1,8,1,< 1 Year,No,33643,138,0
4519,Male,42,1,31,0,1-2 Year,Yes,2630,84,1
4520,Male,66,1,41,1,1-2 Year,No,54794,168,0
4521,Male,66,1,28,1,1-2 Year,No,38239,127,0
4522,Male,35,1,41,0,1-2 Year,Yes,42783,31,1
4523,Female,21,1,32,0,< 1 Year,No,26738,171,0
4524,Male,24,1,4,0,< 1 Year,Yes,33431,228,0
4525,Male,52,1,31,1,1-2 Year,Yes,2630,86,0
4526,Male,42,1,19,0,1-2 Year,Yes,28063,14,0
4527,Female,41,1,50,0,1-2 Year,Yes,23422,30,0
4528,Male,58,1,24,0,1-2 Year,Yes,23882,158,1
4529,Male,39,1,8,0,1-2 Year,Yes,37566,174,1
4530,Female,22,1,30,1,< 1 Year,No,2630,281,0
4531,Male,21,1,14,1,< 1 Year,No,2630,94,0
4532,Male,21,1,21,1,< 1 Year,No,31124,217,0
4533,Female,28,1,49,0,< 1 Year,Yes,2630,103,0
4534,Female,46,1,45,1,1-2 Year,No,30855,208,0
4535,Male,69,1,17,0,1-2 Year,Yes,46150,55,1
4536,Female,22,1,3,0,< 1 Year,Yes,23679,198,0
4537,Female,32,1,28,0,1-2 Year,Yes,37991,226,0
4538,Male,45,1,8,0,1-2 Year,Yes,48317,298,1
4539,Male,25,1,50,0,< 1 Year,Yes,35506,33,0
4540,Female,49,1,8,0,1-2 Year,Yes,25857,33,0
4541,Female,44,1,15,1,1-2 Year,No,28772,228,0
4542,Female,23,1,10,0,< 1 Year,No,24639,20,0
4543,Male,38,1,41,0,1-2 Year,Yes,33801,204,0
4544,Male,46,1,28,0,1-2 Year,Yes,37023,102,1
4545,Male,43,1,8,1,1-2 Year,No,33872,245,0
4546,Male,27,1,29,0,1-2 Year,Yes,2630,162,0
4547,Female,68,1,41,1,1-2 Year,No,46982,107,0
4548,Female,64,1,28,0,> 2 Years,Yes,64378,146,1
4549,Female,44,1,8,0,1-2 Year,No,34655,292,0
4550,Male,31,1,41,0,< 1 Year,Yes,66489,41,0
4551,Female,24,1,6,1,< 1 Year,No,28841,120,0
4552,Male,24,1,8,1,< 1 Year,No,42712,167,0
4553,Male,58,1,41,0,1-2 Year,Yes,38094,12,0
4554,Female,49,1,8,0,1-2 Year,Yes,46963,145,0
4555,Female,23,1,34,1,< 1 Year,Yes,34697,148,0
4556,Male,20,1,21,0,1-2 Year,Yes,32633,212,0
4557,Female,73,1,28,0,1-2 Year,Yes,59231,66,0
4558,Male,21,1,15,1,< 1 Year,No,33196,91,0
4559,Male,25,1,41,1,< 1 Year,No,46715,161,0
4560,Female,33,1,50,1,1-2 Year,No,28313,48,0
4561,Female,24,1,47,0,< 1 Year,Yes,35046,141,0
4562,Female,32,1,28,0,< 1 Year,Yes,45134,281,0
4563,Female,74,1,28,0,1-2 Year,Yes,27247,221,1
4564,Female,24,1,13,0,< 1 Year,Yes,35146,39,0
4565,Male,22,1,50,0,< 1 Year,Yes,2630,222,0
4566,Male,38,1,28,1,1-2 Year,No,30508,245,0
4567,Male,29,1,15,1,< 1 Year,No,24060,150,0
4568,Male,46,1,15,0,> 2 Years,Yes,2630,15,0
4569,Male,43,1,19,0,1-2 Year,Yes,23119,190,0
4570,Female,24,1,8,0,< 1 Year,Yes,60175,201,0
4571,Male,42,1,28,0,1-2 Year,Yes,44885,134,1
4572,Male,25,1,11,1,< 1 Year,No,31900,55,0
4573,Male,33,1,41,1,< 1 Year,No,28754,201,0
4574,Female,70,1,32,0,1-2 Year,Yes,26295,77,0
4575,Female,74,1,7,0,1-2 Year,Yes,2630,148,0
4576,Female,41,1,28,0,1-2 Year,Yes,51236,34,0
4577,Female,64,1,41,1,1-2 Year,No,2630,84,0
4578,Female,36,1,28,0,1-2 Year,No,32819,242,0
4579,Female,45,1,28,0,1-2 Year,Yes,42398,24,0
4580,Male,25,1,28,0,< 1 Year,Yes,38460,88,0
4581,Female,29,1,36,0,< 1 Year,Yes,43706,292,0
4582,Female,68,1,28,1,1-2 Year,No,37925,155,0
4583,Female,43,1,7,0,1-2 Year,Yes,32411,268,0
4584,Male,46,1,47,0,1-2 Year,Yes,2630,229,0
4585,Female,41,1,20,0,1-2 Year,Yes,2630,102,0
4586,Female,47,1,28,0,1-2 Year,Yes,50322,288,0
4587,Male,24,1,47,0,< 1 Year,No,41519,112,0
4588,Female,39,1,28,0,1-2 Year,Yes,33817,232,1
4589,Male,71,1,28,0,1-2 Year,No,22544,137,0
4590,Male,26,1,30,0,< 1 Year,Yes,40305,222,0
4591,Female,79,1,28,0,1-2 Year,Yes,40479,171,0
4592,Female,26,1,13,1,< 1 Year,No,36985,197,0
4593,Male,24,1,12,1,< 1 Year,No,34334,78,0
4594,Male,43,1,33,0,1-2 Year,Yes,32044,22,0
4595,Female,22,1,3,0,< 1 Year,Yes,24661,242,0
4596,Female,25,1,28,0,< 1 Year,No,44722,240,0
4597,Male,21,1,7,0,< 1 Year,Yes,45162,127,0
4598,Female,23,1,41,1,< 1 Year,No,35583,103,0
4599,Female,73,1,28,0,1-2 Year,Yes,62245,268,0
4600,Male,21,1,8,0,< 1 Year,Yes,32559,98,0
4601,Female,23,1,50,1,< 1 Year,No,31714,126,0
4602,Male,22,1,41,1,< 1 Year,No,16203,134,0
4603,Female,20,1,49,0,< 1 Year,No,2630,185,0
4604,Male,55,1,36,1,1-2 Year,No,48895,111,0
4605,Male,64,1,8,0,1-2 Year,Yes,30009,63,0
4606,Female,36,1,28,0,1-2 Year,No,33845,177,0
4607,Male,60,1,28,0,1-2 Year,Yes,42839,194,0
4608,Male,29,1,8,1,< 1 Year,No,26412,64,0
4609,Female,43,1,28,0,1-2 Year,Yes,34940,125,1
4610,Female,44,1,28,0,1-2 Year,Yes,36182,171,0
4611,Male,25,1,3,1,< 1 Year,No,22875,271,0
4612,Female,28,1,41,1,< 1 Year,No,18572,279,0
4613,Male,39,1,37,1,1-2 Year,Yes,2630,206,0
4614,Female,21,1,43,0,< 1 Year,Yes,54782,262,0
4615,Female,42,1,28,0,1-2 Year,Yes,32488,199,0
4616,Male,25,1,36,0,< 1 Year,Yes,43781,105,1
4617,Male,25,1,28,0,< 1 Year,Yes,67888,236,0
4618,Female,44,1,28,1,1-2 Year,No,27124,234,0
4619,Male,40,1,28,0,1-2 Year,Yes,45284,224,1
4620,Male,22,1,39,1,< 1 Year,No,38713,37,0
4621,Male,25,1,15,1,< 1 Year,No,48742,266,0
4622,Female,25,1,36,0,< 1 Year,Yes,28334,80,0
4623,Male,62,1,28,0,> 2 Years,Yes,55744,261,0
4624,Female,23,1,46,1,< 1 Year,No,26622,108,0
4625,Female,23,1,33,0,< 1 Year,No,2630,89,0
4626,Male,22,1,11,1,< 1 Year,No,36088,172,0
4627,Female,76,1,46,0,1-2 Year,Yes,2630,159,0
4628,Male,53,1,28,0,1-2 Year,Yes,29686,31,1
4629,Male,38,1,46,1,1-2 Year,Yes,27676,245,0
4630,Female,66,1,28,1,1-2 Year,Yes,44212,265,0
4631,Male,48,1,8,0,1-2 Year,Yes,2630,230,0
4632,Male,53,1,28,0,1-2 Year,Yes,37444,195,0
4633,Female,23,1,2,0,< 1 Year,Yes,21721,136,0
4634,Female,21,1,46,0,< 1 Year,Yes,32644,214,0
4635,Male,62,1,45,1,1-2 Year,No,24279,280,0
4636,Male,44,1,28,1,1-2 Year,No,29434,80,0
4637,Female,29,1,30,1,< 1 Year,No,26400,119,0
4638,Male,37,1,15,0,1-2 Year,Yes,21394,265,1
4639,Male,56,1,28,0,> 2 Years,Yes,33667,289,1
4640,Female,54,1,28,1,1-2 Year,No,37347,101,0
4641,Female,25,1,46,1,< 1 Year,No,40071,222,0
4642,Female,20,1,30,1,< 1 Year,No,28896,223,0
4643,Male,26,1,37,0,< 1 Year,Yes,30108,21,0
4644,Male,24,1,33,0,< 1 Year,Yes,34158,12,0
4645,Male,43,1,43,0,1-2 Year,Yes,27518,171,1
4646,Male,47,1,28,0,> 2 Years,Yes,2630,130,1
4647,Female,47,1,48,0,1-2 Year,Yes,2630,216,0
